time,open,high,low,close,tick_volume,spread,real_volume
2025-04-02 02:00:00+00:00,3111.35,3116.29,3111.29,3115.26,2960,8,0
2025-04-02 03:00:00+00:00,3115.26,3123.78,3113.06,3122.9,6670,8,0
2025-04-02 04:00:00+00:00,3122.89,3135.36,3121.42,3133.13,11851,8,0
2025-04-02 05:00:00+00:00,3133.14,3135.74,3128.62,3128.73,8457,8,0
2025-04-02 06:00:00+00:00,3128.49,3132.15,3124.6,3125.59,6011,8,0
2025-04-02 07:00:00+00:00,3125.59,3126.78,3115.62,3116.2,5714,8,0
2025-04-02 08:00:00+00:00,3116.2,3119.2,3107.41,3118.07,10033,8,0
2025-04-02 09:00:00+00:00,3118.07,3119.63,3114.04,3116.6,9878,8,0
2025-04-02 10:00:00+00:00,3116.6,3126.09,3112.17,3125.26,8977,8,0
2025-04-02 11:00:00+00:00,3125.28,3133.81,3123.49,3131.34,10201,8,0
2025-04-02 12:00:00+00:00,3131.34,3131.63,3127.0,3131.13,8296,8,0
2025-04-02 13:00:00+00:00,3131.13,3131.4,3110.2,3114.52,10661,8,0
2025-04-02 14:00:00+00:00,3114.52,3123.9,3114.44,3121.32,9152,8,0
2025-04-02 15:00:00+00:00,3121.32,3127.54,3117.09,3122.47,10035,8,0
2025-04-02 16:00:00+00:00,3122.47,3132.16,3116.65,3122.42,19775,8,0
2025-04-02 17:00:00+00:00,3122.41,3129.43,3119.32,3124.89,13607,8,0
2025-04-02 18:00:00+00:00,3124.89,3128.17,3120.88,3125.91,10088,8,0
2025-04-02 19:00:00+00:00,3125.94,3134.34,3125.94,3131.56,12360,8,0
2025-04-02 20:00:00+00:00,3131.56,3131.56,3120.76,3123.62,11217,8,0
2025-04-02 21:00:00+00:00,3123.61,3126.21,3118.75,3121.9,8672,8,0
2025-04-02 22:00:00+00:00,3121.99,3127.26,3121.64,3124.14,6392,8,0
2025-04-02 23:00:00+00:00,3124.12,3143.86,3104.7,3132.97,18518,8,0
2025-04-03 01:00:00+00:00,3128.2,3148.32,3122.63,3145.75,13638,8,0
2025-04-03 02:00:00+00:00,3145.75,3167.83,3145.75,3162.59,13538,8,0
2025-04-03 03:00:00+00:00,3162.59,3164.88,3140.57,3151.27,18227,8,0
2025-04-03 04:00:00+00:00,3151.27,3162.99,3147.96,3153.46,20442,8,0
2025-04-03 05:00:00+00:00,3153.46,3155.36,3142.31,3145.2,13203,8,0
2025-04-03 06:00:00+00:00,3145.2,3152.23,3144.82,3148.08,12575,8,0
2025-04-03 07:00:00+00:00,3148.08,3149.7,3139.12,3140.44,8228,8,0
2025-04-03 08:00:00+00:00,3140.44,3141.03,3124.18,3131.85,14829,8,0
2025-04-03 09:00:00+00:00,3131.9,3134.02,3116.51,3127.84,18634,8,0
2025-04-03 10:00:00+00:00,3127.86,3130.26,3119.96,3129.18,15428,8,0
2025-04-03 11:00:00+00:00,3129.18,3132.12,3126.05,3129.09,12522,8,0
2025-04-03 12:00:00+00:00,3129.1,3129.58,3121.58,3121.69,14959,8,0
2025-04-03 13:00:00+00:00,3121.7,3123.07,3088.96,3095.52,23601,8,0
2025-04-03 14:00:00+00:00,3095.63,3100.01,3085.32,3093.06,18748,8,0
2025-04-03 15:00:00+00:00,3093.06,3094.75,3062.19,3076.44,23910,8,0
2025-04-03 16:00:00+00:00,3076.41,3093.47,3054.16,3086.05,29895,8,0
2025-04-03 17:00:00+00:00,3086.04,3135.63,3085.76,3128.91,31708,8,0
2025-04-03 18:00:00+00:00,3128.94,3129.44,3104.03,3110.58,22343,8,0
2025-04-03 19:00:00+00:00,3110.61,3114.26,3101.82,3107.63,15089,8,0
2025-04-03 20:00:00+00:00,3107.59,3109.91,3100.1,3109.58,12129,8,0
2025-04-03 21:00:00+00:00,3109.58,3111.74,3102.18,3111.66,9403,8,0
2025-04-03 22:00:00+00:00,3111.66,3113.3,3101.58,3107.55,10786,8,0
2025-04-03 23:00:00+00:00,3107.55,3119.97,3107.37,3114.37,4979,8,0
2025-04-04 01:00:00+00:00,3114.53,3116.68,3112.42,3115.3,2368,8,0
2025-04-04 02:00:00+00:00,3115.3,3116.42,3109.78,3112.99,4307,8,0
2025-04-04 03:00:00+00:00,3112.99,3115.15,3106.09,3110.63,8455,8,0
2025-04-04 04:00:00+00:00,3110.59,3115.8,3109.17,3109.86,8591,8,0
2025-04-04 05:00:00+00:00,3109.84,3112.92,3091.3,3096.8,12273,8,0
2025-04-04 06:00:00+00:00,3096.8,3099.05,3087.04,3098.5,11443,8,0
2025-04-04 07:00:00+00:00,3098.5,3104.97,3096.07,3100.18,8912,8,0
2025-04-04 08:00:00+00:00,3100.18,3108.89,3098.92,3108.89,8511,8,0
2025-04-04 09:00:00+00:00,3108.82,3109.96,3100.52,3101.08,9652,8,0
2025-04-04 10:00:00+00:00,3101.05,3103.41,3092.1,3092.89,14498,8,0
2025-04-04 11:00:00+00:00,3092.88,3094.08,3078.46,3084.28,15549,8,0
2025-04-04 12:00:00+00:00,3084.28,3096.07,3083.95,3090.69,12294,8,0
2025-04-04 13:00:00+00:00,3090.68,3116.16,3090.66,3110.37,21328,8,0
2025-04-04 14:00:00+00:00,3110.37,3136.61,3095.7,3110.46,26536,8,0
2025-04-04 15:00:00+00:00,3110.51,3111.87,3069.49,3071.18,25505,8,0
2025-04-04 16:00:00+00:00,3071.18,3087.42,3059.6,3061.85,23760,8,0
2025-04-04 17:00:00+00:00,3061.85,3061.85,3027.08,3038.42,26319,8,0
