time,open,high,low,close,tick_volume,spread,real_volume
2018-11-28 00:00:00+00:00,1.12852,1.13874,1.12671,1.13662,145723,50,0
2018-11-29 00:00:00+00:00,1.13658,1.14017,1.13487,1.13935,136736,50,0
2018-11-30 00:00:00+00:00,1.13927,1.14004,1.1305399999999999,1.13154,126890,50,0
2018-12-03 00:00:00+00:00,1.13491,1.13797,1.13194,1.1353900000000001,123338,50,0
2018-12-04 00:00:00+00:00,1.1352,1.14188,1.13185,1.1342,151442,50,0
2018-12-05 00:00:00+00:00,1.13406,1.13613,1.13105,1.13446,82494,50,0
2018-12-06 00:00:00+00:00,1.13441,1.14126,1.13209,1.13776,166616,50,0
2018-12-07 00:00:00+00:00,1.13718,1.14235,1.13602,1.14019,145411,50,0
2018-12-10 00:00:00+00:00,1.13903,1.1443,1.1350500000000001,1.13553,166036,50,0
2018-12-11 00:00:00+00:00,1.13544,1.14004,1.13063,1.13184,141470,50,0
2018-12-12 00:00:00+00:00,1.13155,1.13873,1.1315,1.13689,143271,50,0
2018-12-13 00:00:00+00:00,1.13678,1.13933,1.13312,1.13581,128591,50,0
2018-12-14 00:00:00+00:00,1.13602,1.1365,1.127,1.13005,120611,50,0
2018-12-17 00:00:00+00:00,1.12998,1.1357599999999999,1.12965,1.13474,112936,50,0
2018-12-18 00:00:00+00:00,1.13469,1.14024,1.13366,1.13632,122710,50,0
2018-12-19 00:00:00+00:00,1.1359,1.1439300000000001,1.13589,1.1376,163297,50,0
2018-12-20 00:00:00+00:00,1.13735,1.14858,1.13693,1.14456,180768,50,0
2018-12-21 00:00:00+00:00,1.14449,1.14741,1.1356,1.13655,154773,50,0
2018-12-24 00:00:00+00:00,1.13703,1.14385,1.13604,1.13968,126533,50,0
2018-12-26 00:00:00+00:00,1.13858,1.142,1.13429,1.1353900000000001,86833,50,0
2018-12-27 00:00:00+00:00,1.13504,1.14541,1.13504,1.14313,185684,50,0
2018-12-28 00:00:00+00:00,1.14275,1.14728,1.14234,1.14401,147881,50,0
2018-12-31 00:00:00+00:00,1.14328,1.14673,1.14213,1.14673,102058,50,0
2019-01-02 00:00:00+00:00,1.1463,1.14967,1.1325,1.13435,152412,50,0
2019-01-03 00:00:00+00:00,1.13419,1.14111,1.13071,1.1394199999999999,193396,50,0
2019-01-04 00:00:00+00:00,1.13921,1.1419,1.13458,1.13958,156577,50,0
2019-01-07 00:00:00+00:00,1.13946,1.14826,1.13946,1.14741,114127,50,0
2019-01-08 00:00:00+00:00,1.1474199999999999,1.14846,1.14221,1.14413,121313,50,0
2019-01-09 00:00:00+00:00,1.14404,1.15578,1.1436600000000001,1.1543,158900,50,0
2019-01-10 00:00:00+00:00,1.15423,1.15697,1.14844,1.15003,151267,50,0
2019-01-11 00:00:00+00:00,1.14997,1.15404,1.14581,1.14646,133380,50,0
2019-01-14 00:00:00+00:00,1.14578,1.1482,1.14506,1.14689,116419,50,0
2019-01-15 00:00:00+00:00,1.14682,1.14897,1.13819,1.14124,154128,50,0
2019-01-16 00:00:00+00:00,1.14126,1.14248,1.13777,1.13913,120028,50,0
2019-01-17 00:00:00+00:00,1.13919,1.1406,1.137,1.13884,123730,50,0
2019-01-18 00:00:00+00:00,1.13874,1.14102,1.13533,1.13639,109607,50,0
2019-01-21 00:00:00+00:00,1.13604,1.13913,1.13568,1.13667,72845,50,0
2019-01-22 00:00:00+00:00,1.13659,1.1374,1.13361,1.13597,100021,50,0
2019-01-23 00:00:00+00:00,1.13588,1.13944,1.13509,1.13804,104199,50,0
2019-01-24 00:00:00+00:00,1.13811,1.13914,1.12893,1.13074,153007,50,0
2019-01-25 00:00:00+00:00,1.1302699999999999,1.14176,1.12998,1.14041,136585,50,0
2019-01-28 00:00:00+00:00,1.14001,1.1443699999999999,1.13901,1.14257,101369,50,0
2019-01-29 00:00:00+00:00,1.1427,1.14502,1.14112,1.14319,126220,50,0
2019-01-30 00:00:00+00:00,1.14322,1.15017,1.1406100000000001,1.1479300000000001,133348,50,0
2019-01-31 00:00:00+00:00,1.14788,1.1514199999999999,1.14357,1.14475,130836,50,0
2019-02-01 00:00:00+00:00,1.14458,1.14886,1.14343,1.14541,111611,50,0
2019-02-04 00:00:00+00:00,1.14508,1.14604,1.1424400000000001,1.14357,94983,50,0
2019-02-05 00:00:00+00:00,1.14346,1.14405,1.14012,1.14047,89415,50,0
2019-02-06 00:00:00+00:00,1.14049,1.14095,1.13608,1.13616,89496,50,0
2019-02-07 00:00:00+00:00,1.13616,1.13684,1.13245,1.13378,96574,50,0
2019-02-08 00:00:00+00:00,1.13382,1.13508,1.13211,1.13235,78474,50,0
2019-02-11 00:00:00+00:00,1.13208,1.13299,1.12673,1.12748,84731,50,0
2019-02-12 00:00:00+00:00,1.12754,1.13398,1.12577,1.13269,85031,50,0
2019-02-13 00:00:00+00:00,1.13247,1.13415,1.12603,1.12612,94479,50,0
2019-02-14 00:00:00+00:00,1.1259000000000001,1.13099,1.12492,1.12955,113927,50,0
2019-02-15 00:00:00+00:00,1.12952,1.13062,1.12341,1.12926,99643,50,0
2019-02-18 00:00:00+00:00,1.1291,1.13339,1.12888,1.13107,65307,50,0
2019-02-19 00:00:00+00:00,1.13077,1.1357599999999999,1.12756,1.13403,103228,50,0
2019-02-20 00:00:00+00:00,1.13394,1.13711,1.13248,1.1337,102550,50,0
2019-02-21 00:00:00+00:00,1.13357,1.13664,1.13203,1.13327,120603,50,0
2019-02-22 00:00:00+00:00,1.13341,1.13557,1.13162,1.13321,96895,50,0
